"id","options_tsid","extra_tsid","created_at","updated_at"
"394","5843","1359","2015-10-07 10:21:53","2015-10-07 10:21:53"
"395","5851","1360","2015-10-07 10:21:53","2015-10-07 10:21:53"
"396","5882","1365","2015-10-07 10:21:53","2015-10-07 10:21:53"
"397","5765","1346","2015-10-07 10:21:53","2015-10-07 10:21:53"
"398","5868","1364","2015-10-07 10:21:53","2015-10-07 10:21:53"
"399","5464","1296","2015-10-07 10:21:53","2015-10-07 10:21:53"
"400","5529","1304","2015-10-07 10:21:53","2015-10-07 10:21:53"
"401","5634","1324","2015-10-07 10:21:53","2015-10-07 10:21:53"
"402","8834","1597","2015-10-07 10:21:53","2015-10-07 10:21:53"
"403","8849","1603","2015-10-07 10:21:53","2015-10-07 10:21:53"
"404","8860","1601","2015-10-07 10:21:53","2015-10-07 10:21:53"
"405","8795","1581","2015-10-07 10:21:53","2015-10-07 10:21:53"
"406","6211","1451","2015-10-07 10:21:53","2015-10-07 10:21:53"
"407","6246","1457","2015-10-07 10:21:53","2015-10-07 10:21:53"
"408","6272","1470","2015-10-07 10:21:53","2015-10-07 10:21:53"
"409","6574","1490","2015-10-07 10:21:53","2015-10-07 10:21:53"
"410","6035","1376","2015-10-07 10:21:53","2015-10-07 10:21:53"
"411","9761","1818","2015-10-07 10:21:53","2015-10-07 10:21:53"
"412","9838","1846","2015-10-07 10:21:53","2015-10-07 10:21:53"
"413","9775","1824","2015-10-07 10:21:53","2015-10-07 10:21:53"
"414","9944","1852","2015-10-07 10:21:53","2015-10-07 10:21:53"
"415","9408","1713","2015-10-07 10:21:53","2015-10-07 10:21:53"
"416","10154","1904","2015-10-07 10:21:53","2015-10-07 10:21:53"
"417","10188","1906","2015-10-07 10:21:53","2015-10-07 10:21:53"
"418","10205","1907","2015-10-07 10:21:53","2015-10-07 10:21:53"
"419","10224","1921","2015-10-07 10:21:53","2015-10-07 10:21:53"
"420","10231","1910","2015-10-07 10:21:53","2015-10-07 10:21:53"
"421","10348","1942","2015-10-07 10:21:53","2015-10-07 10:21:53"
"422","10255","1919","2015-10-07 10:21:53","2015-10-07 10:21:53"
"423","10520","1966","2015-10-07 10:21:53","2015-10-07 10:21:53"
"424","16095","2741","2015-10-07 10:21:53","2015-10-07 10:21:53"
"425","13518","2405","2015-10-07 10:21:53","2015-10-07 10:21:53"
"426","14561","171","2015-10-07 10:21:53","2015-10-07 10:21:53"
"427","18688","3083","2015-10-07 10:21:53","2015-10-07 10:21:53"
"428","18837","1343","2015-10-07 10:21:53","2015-10-07 10:21:53"
"429","20845","1940","2015-10-07 10:21:53","2015-10-07 10:21:53"
"430","30","4","2015-10-07 10:21:53","2015-10-07 10:21:53"
"431","49","6","2015-10-07 10:21:53","2015-10-07 10:21:53"
"432","131","15","2015-10-07 10:21:53","2015-10-07 10:21:53"
"433","105","12","2015-10-07 10:21:53","2015-10-07 10:21:53"
"434","121","14","2015-10-07 10:21:53","2015-10-07 10:21:53"
"435","196","24","2015-10-07 10:21:53","2015-10-07 10:21:53"
"436","188","21","2015-10-07 10:21:53","2015-10-07 10:21:53"
"437","268","30","2015-10-07 10:21:53","2015-10-07 10:21:53"
"438","824","67","2015-10-07 10:21:53","2015-10-07 10:21:53"
"439","814","66","2015-10-07 10:21:53","2015-10-07 10:21:53"
"440","802","64","2015-10-07 10:21:53","2015-10-07 10:21:53"
"441","760","60","2015-10-07 10:21:53","2015-10-07 10:21:53"
"442","784","62","2015-10-07 10:21:53","2015-10-07 10:21:53"
"443","897","75","2015-10-07 10:21:53","2015-10-07 10:21:53"
"444","851","70","2015-10-07 10:21:53","2015-10-07 10:21:53"
"445","1105","92","2015-10-07 10:21:53","2015-10-07 10:21:53"
"446","1032","83","2015-10-07 10:21:53","2015-10-07 10:21:53"
"447","1091","91","2015-10-07 10:21:53","2015-10-07 10:21:53"
"448","1109","93","2015-10-07 10:21:53","2015-10-07 10:21:53"
"449","1135","95","2015-10-07 10:21:53","2015-10-07 10:21:53"
"450","2014","162","2015-10-07 10:21:53","2015-10-07 10:21:53"
"451","2284","169","2015-10-07 10:21:53","2015-10-07 10:21:53"
"452","1383","112","2015-10-07 10:21:53","2015-10-07 10:21:53"
"453","1359","110","2015-10-07 10:21:53","2015-10-07 10:21:53"
"454","1217","100","2015-10-07 10:21:53","2015-10-07 10:21:53"
"455","1257","102","2015-10-07 10:21:53","2015-10-07 10:21:53"
"456","1303","106","2015-10-07 10:21:53","2015-10-07 10:21:53"
"457","1471","122","2015-10-07 10:21:53","2015-10-07 10:21:53"
"458","1451","120","2015-10-07 10:21:53","2015-10-07 10:21:53"
"459","2811","361","2015-10-07 10:21:53","2015-10-07 10:21:53"
"460","2727","340","2015-10-07 10:21:53","2015-10-07 10:21:53"
"461","2739","2649","2015-10-07 10:21:53","2015-10-07 10:21:53"
"462","2704","339","2015-10-07 10:21:53","2015-10-07 10:21:53"
"463","2888","384","2015-10-07 10:21:53","2015-10-07 10:21:53"
"464","3097","407","2015-10-07 10:21:53","2015-10-07 10:21:53"
"465","3346","501","2015-10-07 10:21:53","2015-10-07 10:21:53"
"466","3354","505","2015-10-07 10:21:53","2015-10-07 10:21:53"
"467","3390","528","2015-10-07 10:21:53","2015-10-07 10:21:53"
"468","3549","601","2015-10-07 10:21:53","2015-10-07 10:21:53"
"469","4055","812","2015-10-07 10:21:53","2015-10-07 10:21:53"
"470","4183","879","2015-10-07 10:21:53","2015-10-07 10:21:53"
"471","3658","649","2015-10-07 10:21:53","2015-10-07 10:21:53"
"472","3861","718","2015-10-07 10:21:53","2015-10-07 10:21:53"
"473","3834","705","2015-10-07 10:21:53","2015-10-07 10:21:53"
"474","3953","752","2015-10-07 10:21:53","2015-10-07 10:21:53"
"475","23653","3501","2015-10-07 10:21:53","2015-10-07 10:21:53"
"476","23768","3514","2015-10-07 10:21:53","2015-10-07 10:21:53"
"477","23750","3512","2015-10-07 10:21:53","2015-10-07 10:21:53"
"478","23357","768","2015-10-07 10:21:53","2015-10-07 10:21:53"
"479","23028","3388","2015-10-07 10:21:53","2015-10-07 10:21:53"
"480","24522","3819","2015-10-07 10:21:53","2015-10-07 10:21:53"
"481","24598","3830","2015-10-07 10:21:53","2015-10-07 10:21:53"
"482","25047","3963","2015-10-07 10:21:53","2015-10-07 10:21:53"
"483","25623","4281","2015-10-07 10:21:53","2015-10-07 10:21:53"
"484","25966","4344","2015-10-07 10:21:53","2015-10-07 10:21:53"
"485","28233","4593","2015-10-07 10:21:53","2015-10-07 10:21:53"
"486","28483","4611","2015-10-07 10:21:53","2015-10-07 10:21:53"
"487","27583","4549","2015-10-07 10:21:53","2015-10-07 10:21:53"
"488","30724","4878","2015-10-07 10:21:53","2015-10-07 10:21:53"
"489","39514","5312","2015-10-07 10:21:53","2015-10-07 10:21:53"
"490","52638","7054","2015-10-07 10:21:53","2015-10-07 10:21:53"
"491","52762","7061","2015-10-07 10:21:53","2015-10-07 10:21:53"
"492","46844","133","2015-10-07 10:21:53","2015-10-07 10:21:53"
"493","44811","5993","2015-10-07 10:21:53","2015-10-07 10:21:53"
"494","44892","6009","2015-10-07 10:21:53","2015-10-07 10:21:53"
"495","44942","6036","2015-10-07 10:21:53","2015-10-07 10:21:53"
"496","45100","6084","2015-10-07 10:21:53","2015-10-07 10:21:53"
"497","62362","8122","2015-10-07 10:21:53","2015-10-07 10:21:53"
"498","63496","8223","2015-10-07 10:21:53","2015-10-07 10:21:53"
"499","58143","7599","2015-10-07 10:21:53","2015-10-07 10:21:53"
"500","58150","7600","2015-10-07 10:21:53","2015-10-07 10:21:53"
"501","66474","9286","2015-10-07 10:21:53","2015-10-07 10:21:53"
"502","66602","9318","2015-10-07 10:21:53","2015-10-07 10:21:53"
"503","66610","9323","2015-10-07 10:21:53","2015-10-07 10:21:53"
"504","66466","9281","2015-10-07 10:21:53","2015-10-07 10:21:53"
"505","66458","9276","2015-10-07 10:21:53","2015-10-07 10:21:53"
"506","66446","9271","2015-10-07 10:21:53","2015-10-07 10:21:53"
"507","66410","9256","2015-10-07 10:21:53","2015-10-07 10:21:53"
"508","66422","9261","2015-10-07 10:21:53","2015-10-07 10:21:53"
"509","66434","9266","2015-10-07 10:21:53","2015-10-07 10:21:53"
"510","66386","9246","2015-10-07 10:21:53","2015-10-07 10:21:53"
"511","66398","9251","2015-10-07 10:21:53","2015-10-07 10:21:53"
"512","64549","8525","2015-10-07 10:21:53","2015-10-07 10:21:53"
"513","64525","8519","2015-10-07 10:21:53","2015-10-07 10:21:53"
"514","64537","8522","2015-10-07 10:21:53","2015-10-07 10:21:53"
"515","64704","8582","2015-10-07 10:21:53","2015-10-07 10:21:53"
"516","64712","8590","2015-10-07 10:21:53","2015-10-07 10:21:53"
"517","64708","8586","2015-10-07 10:21:53","2015-10-07 10:21:53"
"518","64931","8723","2015-10-07 10:21:53","2015-10-07 10:21:53"
"519","64939","8727","2015-10-07 10:21:53","2015-10-07 10:21:53"
"520","64947","8731","2015-10-07 10:21:53","2015-10-07 10:21:53"
"521","64951","8735","2015-10-07 10:21:53","2015-10-07 10:21:53"
"522","64959","8739","2015-10-07 10:21:53","2015-10-07 10:21:53"
"523","64967","8743","2015-10-07 10:21:53","2015-10-07 10:21:53"
"524","65078","8792","2015-10-07 10:21:53","2015-10-07 10:21:53"
"525","65282","8885","2015-10-07 10:21:53","2015-10-07 10:21:53"
"526","65290","8887","2015-10-07 10:21:53","2015-10-07 10:21:53"
"527","65298","8889","2015-10-07 10:21:53","2015-10-07 10:21:53"
"528","65306","8894","2015-10-07 10:21:53","2015-10-07 10:21:53"
"529","65314","8900","2015-10-07 10:21:53","2015-10-07 10:21:53"
"530","65322","8906","2015-10-07 10:21:53","2015-10-07 10:21:53"
"531","65402","8942","2015-10-07 10:21:53","2015-10-07 10:21:53"
"532","65414","8946","2015-10-07 10:21:53","2015-10-07 10:21:53"
"533","65426","8950","2015-10-07 10:21:53","2015-10-07 10:21:53"
"534","65427","8953","2015-10-07 10:21:53","2015-10-07 10:21:53"
"535","65415","8949","2015-10-07 10:21:53","2015-10-07 10:21:53"
"536","65403","8945","2015-10-07 10:21:53","2015-10-07 10:21:53"
"537","65312","8900","2015-10-07 10:21:53","2015-10-07 10:21:53"
"538","65320","8906","2015-10-07 10:21:53","2015-10-07 10:21:53"
"539","65299","8890","2015-10-07 10:21:53","2015-10-07 10:21:53"
"540","65304","8894","2015-10-07 10:21:53","2015-10-07 10:21:53"
"541","65291","8888","2015-10-07 10:21:53","2015-10-07 10:21:53"
"542","65283","8886","2015-10-07 10:21:53","2015-10-07 10:21:53"
"543","65079","8792","2015-10-07 10:21:53","2015-10-07 10:21:53"
"544","64956","8735","2015-10-07 10:21:53","2015-10-07 10:21:53"
"545","64964","8739","2015-10-07 10:21:53","2015-10-07 10:21:53"
"546","64945","8731","2015-10-07 10:21:53","2015-10-07 10:21:53"
"547","64972","8743","2015-10-07 10:21:53","2015-10-07 10:21:53"
"548","64937","8727","2015-10-07 10:21:53","2015-10-07 10:21:53"
"549","64929","8723","2015-10-07 10:21:53","2015-10-07 10:21:53"
"550","64709","8586","2015-10-07 10:21:53","2015-10-07 10:21:53"
"551","64713","8593","2015-10-07 10:21:53","2015-10-07 10:21:53"
"552","64705","8582","2015-10-07 10:21:53","2015-10-07 10:21:53"
"553","64524","8519","2015-10-07 10:21:53","2015-10-07 10:21:53"
"554","64548","8525","2015-10-07 10:21:53","2015-10-07 10:21:53"
"555","64536","8522","2015-10-07 10:21:53","2015-10-07 10:21:53"
"556","66399","9251","2015-10-07 10:21:53","2015-10-07 10:21:53"
"557","66387","9246","2015-10-07 10:21:53","2015-10-07 10:21:53"
"558","66435","9266","2015-10-07 10:21:53","2015-10-07 10:21:53"
"559","66423","9261","2015-10-07 10:21:53","2015-10-07 10:21:53"
"560","66411","9256","2015-10-07 10:21:53","2015-10-07 10:21:53"
"561","66447","9271","2015-10-07 10:21:53","2015-10-07 10:21:53"
"562","66459","9276","2015-10-07 10:21:53","2015-10-07 10:21:53"
"563","66467","9281","2015-10-07 10:21:53","2015-10-07 10:21:53"
"564","66611","9323","2015-10-07 10:21:53","2015-10-07 10:21:53"
"565","66603","9318","2015-10-07 10:21:53","2015-10-07 10:21:53"
"566","66475","9286","2015-10-07 10:21:53","2015-10-07 10:21:53"
"567","63497","8223","2015-10-07 10:21:53","2015-10-07 10:21:53"
"568","45101","6084","2015-10-07 10:21:53","2015-10-07 10:21:53"
"569","44943","6038","2015-10-07 10:21:53","2015-10-07 10:21:53"
"570","44891","6009","2015-10-07 10:21:53","2015-10-07 10:21:53"
"571","44812","5993","2015-10-07 10:21:53","2015-10-07 10:21:53"
"572","46845","133","2015-10-07 10:21:53","2015-10-07 10:21:53"
"573","54699","7262","2015-10-07 10:21:53","2015-10-07 10:21:53"
"574","39516","5713","2015-10-07 10:21:53","2015-10-07 10:21:53"
"575","39477","5304","2015-10-07 10:21:53","2015-10-07 10:21:53"
"576","30725","4878","2015-10-07 10:21:53","2015-10-07 10:21:53"
"577","27584","4549","2015-10-07 10:21:53","2015-10-07 10:21:53"
"578","28484","4611","2015-10-07 10:21:53","2015-10-07 10:21:53"
"579","28234","4594","2015-10-07 10:21:53","2015-10-07 10:21:53"
"580","25967","4344","2015-10-07 10:21:53","2015-10-07 10:21:53"
"581","25624","4282","2015-10-07 10:21:53","2015-10-07 10:21:53"
"582","25048","3963","2015-10-07 10:21:53","2015-10-07 10:21:53"
"583","23652","3501","2015-10-07 10:21:53","2015-10-07 10:21:53"
"584","24597","3830","2015-10-07 10:21:53","2015-10-07 10:21:53"
"585","24523","3819","2015-10-07 10:21:53","2015-10-07 10:21:53"
"586","23029","3388","2015-10-07 10:21:53","2015-10-07 10:21:53"
"587","23358","768","2015-10-07 10:21:53","2015-10-07 10:21:53"
"588","23751","3512","2015-10-07 10:21:53","2015-10-07 10:21:53"
"589","23769","3514","2015-10-07 10:21:53","2015-10-07 10:21:53"
"590","3832","702","2015-10-07 10:21:53","2015-10-07 10:21:53"
"591","3659","649","2015-10-07 10:21:53","2015-10-07 10:21:53"
"592","4184","879","2015-10-07 10:21:53","2015-10-07 10:21:53"
"593","4053","812","2015-10-07 10:21:53","2015-10-07 10:21:53"
"594","3951","752","2015-10-07 10:21:53","2015-10-07 10:21:53"
"595","3347","502","2015-10-07 10:21:53","2015-10-07 10:21:53"
"596","3352","506","2015-10-07 10:21:53","2015-10-07 10:21:53"
"597","3096","407","2015-10-07 10:21:53","2015-10-07 10:21:53"
"598","2889","384","2015-10-07 10:21:53","2015-10-07 10:21:53"
"599","2705","339","2015-10-07 10:21:53","2015-10-07 10:21:53"
"600","2740","2649","2015-10-07 10:21:53","2015-10-07 10:21:53"
"601","2728","340","2015-10-07 10:21:53","2015-10-07 10:21:53"
"602","2812","361","2015-10-07 10:21:53","2015-10-07 10:21:53"
"603","1452","120","2015-10-07 10:21:53","2015-10-07 10:21:53"
"604","1472","122","2015-10-07 10:21:53","2015-10-07 10:21:53"
"605","1304","106","2015-10-07 10:21:53","2015-10-07 10:21:53"
"606","1258","102","2015-10-07 10:21:53","2015-10-07 10:21:53"
"607","1218","100","2015-10-07 10:21:53","2015-10-07 10:21:53"
"608","1360","110","2015-10-07 10:21:53","2015-10-07 10:21:53"
"609","1384","112","2015-10-07 10:21:53","2015-10-07 10:21:53"
"610","2285","169","2015-10-07 10:21:53","2015-10-07 10:21:53"
"611","2013","162","2015-10-07 10:21:53","2015-10-07 10:21:53"
"612","1136","95","2015-10-07 10:21:53","2015-10-07 10:21:53"
"613","1110","93","2015-10-07 10:21:53","2015-10-07 10:21:53"
"614","1092","91","2015-10-07 10:21:53","2015-10-07 10:21:53"
"615","1033","83","2015-10-07 10:21:53","2015-10-07 10:21:53"
"616","1106","92","2015-10-07 10:21:53","2015-10-07 10:21:53"
"617","852","70","2015-10-07 10:21:53","2015-10-07 10:21:53"
"618","898","75","2015-10-07 10:21:53","2015-10-07 10:21:53"
"619","785","62","2015-10-07 10:21:53","2015-10-07 10:21:53"
"620","761","60","2015-10-07 10:21:53","2015-10-07 10:21:53"
"621","803","64","2015-10-07 10:21:53","2015-10-07 10:21:53"
"622","815","66","2015-10-07 10:21:53","2015-10-07 10:21:53"
"623","825","67","2015-10-07 10:21:53","2015-10-07 10:21:53"
"624","269","30","2015-10-07 10:21:53","2015-10-07 10:21:53"
"625","189","21","2015-10-07 10:21:53","2015-10-07 10:21:53"
"626","197","24","2015-10-07 10:21:53","2015-10-07 10:21:53"
"627","122","14","2015-10-07 10:21:53","2015-10-07 10:21:53"
"628","106","12","2015-10-07 10:21:53","2015-10-07 10:21:53"
"629","132","15","2015-10-07 10:21:53","2015-10-07 10:21:53"
"630","50","6","2015-10-07 10:21:53","2015-10-07 10:21:53"
"631","29","4","2015-10-07 10:21:53","2015-10-07 10:21:53"
"632","18838","1343","2015-10-07 10:21:53","2015-10-07 10:21:53"
"633","18915","1376","2015-10-07 10:21:53","2015-10-07 10:21:53"
"634","18689","3083","2015-10-07 10:21:53","2015-10-07 10:21:53"
"635","17688","2963","2015-10-07 10:21:53","2015-10-07 10:21:53"
"636","18548","1296","2015-10-07 10:21:53","2015-10-07 10:21:53"
"637","13519","2405","2015-10-07 10:21:53","2015-10-07 10:21:53"
"638","16096","2741","2015-10-07 10:21:53","2015-10-07 10:21:53"
"639","14560","171","2015-10-07 10:21:53","2015-10-07 10:21:53"
"640","10813","528","2015-10-07 10:21:53","2015-10-07 10:21:53"
"641","10153","1904","2015-10-07 10:21:53","2015-10-07 10:21:53"
"642","9409","1712","2015-10-07 10:21:53","2015-10-07 10:21:53"
"643","9762","1819","2015-10-07 10:21:53","2015-10-07 10:21:53"
"644","6247","1457","2015-10-07 10:21:53","2015-10-07 10:21:53"
"645","8796","1582","2015-10-07 10:21:53","2015-10-07 10:21:53"
"646","8861","1602","2015-10-07 10:21:53","2015-10-07 10:21:53"
"647","8835","1598","2015-10-07 10:21:53","2015-10-07 10:21:53"
"648","5633","1324","2015-10-07 10:21:53","2015-10-07 10:21:53"
"649","5530","1304","2015-10-07 10:21:53","2015-10-07 10:21:53"
"650","5866","1363","2015-10-07 10:21:53","2015-10-07 10:21:53"
"651","5763","1346","2015-10-07 10:21:53","2015-10-07 10:21:53"
"652","5880","1365","2015-10-07 10:21:53","2015-10-07 10:21:53"
"653","5852","1360","2015-10-07 10:21:53","2015-10-07 10:21:53"
"654","4704","1144","2015-10-07 10:21:53","2015-10-07 10:21:53"
"655","4520","1044","2015-10-07 10:21:53","2015-10-07 10:21:53"
"656","4840","1196","2015-10-07 10:21:53","2015-10-07 10:21:53"
"657","4775","1169","2015-10-07 10:21:53","2015-10-07 10:21:53"
"658","5037","1263","2015-10-07 10:21:53","2015-10-07 10:21:53"
"659","5029","1255","2015-10-07 10:21:53","2015-10-07 10:21:53"
"660","5052","1233","2015-10-07 10:21:53","2015-10-07 10:21:53"
"661","5123","1250","2015-10-07 10:21:53","2015-10-07 10:21:53"
"662","5153","1252","2015-10-07 10:21:53","2015-10-07 10:21:53"
"663","5068","1238","2015-10-07 10:21:53","2015-10-07 10:21:53"
"664","5094","1262","2015-10-07 10:21:53","2015-10-07 10:21:53"
"665","5102","1245","2015-10-07 10:21:53","2015-10-07 10:21:53"
"666","5276","1265","2015-10-07 10:21:53","2015-10-07 10:21:53"
"667","5244","1254","2015-10-07 10:21:53","2015-10-07 10:21:53"
"668","5313","1271","2015-10-07 10:21:53","2015-10-07 10:21:53"
"669","32393","5138","2015-10-07 10:21:53","2015-10-07 10:21:53"
"670","32394","5138","2015-10-07 10:21:53","2015-10-07 10:21:53"
"671","39508","5310","2015-10-07 10:21:53","2015-10-07 10:21:53"
"672","39593","5343","2015-10-07 10:21:53","2015-10-07 10:21:53"
"673","39677","5380","2015-10-07 10:21:53","2015-10-07 10:21:53"
"674","23776","3514","2015-10-07 10:21:53","2015-10-07 10:21:53"
"675","23680","3504","2015-10-07 10:21:53","2015-10-07 10:21:53"
"676","23624","3494","2015-10-07 10:21:53","2015-10-07 10:21:53"
"677","21949","3379","2015-10-07 10:21:53","2015-10-07 10:21:53"
"678","28348","4598","2015-10-07 10:21:53","2015-10-07 10:21:53"
"679","31262","4893","2015-10-07 10:21:53","2015-10-07 10:21:53"
"680","5312","1270","2015-10-07 10:21:53","2015-10-07 10:21:53"
"681","5380","1272","2015-10-07 10:21:53","2015-10-07 10:21:53"
"682","5424","1284","2015-10-07 10:21:53","2015-10-07 10:21:53"
"683","5437","1288","2015-10-07 10:21:53","2015-10-07 10:21:53"
"684","5245","1253","2015-10-07 10:21:53","2015-10-07 10:21:53"
"685","5275","1264","2015-10-07 10:21:53","2015-10-07 10:21:53"
"686","5186","1231","2015-10-07 10:21:53","2015-10-07 10:21:53"
"687","5104","1244","2015-10-07 10:21:53","2015-10-07 10:21:53"
"688","5095","2603","2015-10-07 10:21:53","2015-10-07 10:21:53"
"689","5070","1232","2015-10-07 10:21:53","2015-10-07 10:21:53"
"690","5155","1224","2015-10-07 10:21:53","2015-10-07 10:21:53"
"691","5125","1220","2015-10-07 10:21:53","2015-10-07 10:21:53"
"692","5054","1215","2015-10-07 10:21:53","2015-10-07 10:21:53"
"693","5031","1211","2015-10-07 10:21:53","2015-10-07 10:21:53"
"694","5038","1214","2015-10-07 10:21:53","2015-10-07 10:21:53"
"695","4860","1197","2015-10-07 10:21:53","2015-10-07 10:21:53"
"696","4595","1082","2015-10-07 10:21:53","2015-10-07 10:21:53"
"697","4627","1107","2015-10-07 10:21:53","2015-10-07 10:21:53"
"698","5859","1360","2015-10-07 10:21:53","2015-10-07 10:21:53"
"699","5772","1346","2015-10-07 10:21:53","2015-10-07 10:21:53"
"700","5788","1353","2015-10-07 10:21:53","2015-10-07 10:21:53"
"701","5751","1343","2015-10-07 10:21:53","2015-10-07 10:21:53"
"702","5918","1367","2015-10-07 10:21:53","2015-10-07 10:21:53"
"703","5926","1368","2015-10-07 10:21:53","2015-10-07 10:21:53"
"704","5560","1311","2015-10-07 10:21:53","2015-10-07 10:21:53"
"705","5506","1300","2015-10-07 10:21:53","2015-10-07 10:21:53"
"706","5470","1296","2015-10-07 10:21:53","2015-10-07 10:21:53"
"707","5662","4572","2015-10-07 10:21:53","2015-10-07 10:21:53"
"708","5679","1329","2015-10-07 10:21:53","2015-10-07 10:21:53"
